datetime,q_low,q_med,q_high
2021-01-01 00:00:00,20.89659005025228,49.12855747477214,73.69883598632812
2021-01-01 01:00:00,23.618025431315104,55.51700821940104,83.46848530273438
2021-01-01 02:00:00,24.046984865315753,56.20039617919922,84.42548178710938
2021-01-01 03:00:00,23.870708555094403,56.71601617431641,85.61581274414063
2021-01-01 04:00:00,24.132827630615235,56.77797776285807,85.53126965332031
2021-01-01 05:00:00,24.870283923339844,55.35216064453125,83.02611943359375
2021-01-01 06:00:00,23.500549693298343,52.023656311035154,78.05542749023438
2021-01-01 07:00:00,22.19744785054525,48.5850317179362,73.27401194661458
2021-01-01 08:00:00,20.270537313079835,44.1011298828125,67.5934983561198
2021-01-01 09:00:00,29.77532072143555,48.28782255045573,67.39534360758464
2021-01-01 10:00:00,26.84017704671224,45.32721579996745,65.54276381429037
2021-01-01 11:00:00,22.74460870564779,39.86288791910807,60.17540834147135
2021-01-01 12:00:00,14.741633924865722,34.03516325378418,57.18632578938802
2021-01-01 13:00:00,17.30224344804287,34.129381561279295,55.38865734049479
2021-01-01 14:00:00,21.675331595230098,35.57253669230143,54.62332946370443
2021-01-01 15:00:00,28.09197023747762,39.624685201009115,56.66356349283854
2021-01-01 16:00:00,23.28381732177735,36.540846171061204,56.31762246907552
2021-01-01 17:00:00,24.24784575500488,36.58679563395182,55.00177869873047
2021-01-01 18:00:00,22.412473457336425,35.2722973429362,53.816231660970054
2021-01-01 19:00:00,22.74984199473063,35.37386974080404,54.120631583658856
2021-01-01 20:00:00,22.655825028864545,35.26129158528646,54.26616194254558
2021-01-01 21:00:00,24.802028737386067,37.378443074544265,56.09228951416016
2021-01-01 22:00:00,27.93476525878906,40.91852303059896,57.041407348632816
2021-01-01 23:00:00,29.03788303934733,42.3302266031901,56.98577462565104
2021-01-02 00:00:00,27.574811462402344,41.05646555582682,57.04734814046224
2021-01-02 01:00:00,29.550369130452474,43.41006256103516,56.99472736409505
2021-01-02 02:00:00,29.229293076578774,43.3894116414388,56.48753314615885
2021-01-02 03:00:00,30.545764912923175,45.246568501790364,55.86738085123698
2021-01-02 04:00:00,27.942941104125975,42.652388468424476,55.30749743245443
2021-01-02 05:00:00,26.96536292622884,41.84170404052735,54.77027775065105
2021-01-02 06:00:00,23.10107012125651,38.49944378662109,51.1057352742513
2021-01-02 07:00:00,22.16657451477051,37.86096455891927,50.32758144938152
2021-01-02 08:00:00,21.979741278076173,37.762691365559895,50.56210677490235
2021-01-02 09:00:00,18.92317868804932,34.14125575764974,49.27744619954427
2021-01-02 10:00:00,13.508815070343019,27.37586444091797,47.20122198486328
2021-01-02 11:00:00,11.647211921056112,25.01151266225179,46.06044556884766
2021-01-02 12:00:00,10.289984732945761,22.966867829640705,46.604814001464845
2021-01-02 13:00:00,8.732388588523865,21.62776128133138,48.35966766764323
2021-01-02 14:00:00,7.679034063406785,20.2985810139974,47.346808205159505
2021-01-02 15:00:00,7.070411941591899,19.870202301025387,48.147224572753906
2021-01-02 16:00:00,10.37111483561198,22.647771540006005,49.12225552978516
2021-01-02 17:00:00,12.310655582173665,25.16973441060384,49.060135192871094
2021-01-02 18:00:00,13.229040167999267,26.703905095418293,49.22649800618489
2021-01-02 19:00:00,15.545134160359702,28.905318298339846,51.56978078613282
2021-01-02 20:00:00,16.00767799580892,29.3626186319987,53.062583414713544
2021-01-02 21:00:00,18.183099312337237,32.02881097412109,53.09194377848307
2021-01-02 22:00:00,18.804013965861003,32.80842818196615,54.159651806640625
2021-01-02 23:00:00,18.715587020365394,32.795896464029944,55.43099733072917
2021-01-03 00:00:00,25.23241046447754,39.96631591796875,56.52584576822917
2021-01-03 01:00:00,23.17012533569336,38.14499287923177,57.36626827799479
2021-01-03 02:00:00,22.963755123901365,38.245919189453126,58.33519659830729
2021-01-03 03:00:00,22.74350611368815,38.34512703450521,59.27493688964844
2021-01-03 04:00:00,23.473777396647133,39.54207999674479,59.988916487630206
2021-01-03 05:00:00,22.790754372151692,39.167238057454426,61.1026405843099
2021-01-03 06:00:00,24.31879760233561,41.72668391927084,60.17715677897136
2021-01-03 07:00:00,18.09404885559082,35.94484916178385,58.68588516031901
2021-01-03 08:00:00,21.466778786214192,39.72545373535156,59.45068302408854
2021-01-03 09:00:00,20.10313339335124,37.89239998372396,57.96625937906901
2021-01-03 10:00:00,15.538510079956055,32.477244384765626,56.07661551513672
2021-01-03 11:00:00,10.160499617886543,26.397055658976235,52.43499542236328
2021-01-03 12:00:00,8.874603470102947,24.37656730143229,52.46855555419922
2021-01-03 13:00:00,8.298855590566,23.68276328659058,53.492480993652336
2021-01-03 14:00:00,8.17063275604248,22.76030554707845,54.25689455566406
2021-01-03 15:00:00,7.9637576520284,22.36035420735677,55.436558650716144
2021-01-03 16:00:00,9.570807475507259,25.07221865844727,56.36629577636719
2021-01-03 17:00:00,12.290831508255005,28.63710066731771,56.54586298421224
2021-01-03 18:00:00,13.77270940284729,30.772370930989585,56.73955299072266
2021-01-03 19:00:00,15.67285696729024,33.137858235677086,57.050661450195314
2021-01-03 20:00:00,18.577248488362628,36.2498276163737,58.66988863932292
2021-01-03 21:00:00,20.939975512186685,39.08226167805989,59.45269373372396
2021-01-03 22:00:00,21.360885119120283,39.9160463663737,60.08835670572917
2021-01-03 23:00:00,21.100106113688152,40.017124023437496,60.57261062011719
2021-01-04 00:00:00,20.41912130686442,39.63137770589192,60.91890572102864
2021-01-04 01:00:00,20.372581483459474,39.90997049967448,61.215564640299476
